"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://adssettings.google.com/","application/binary","302","Found","Non-Indexable","Redirected","1","0.067","https://www.google.com/ads/preferences?continue=aHR0cHM6Ly9hZHNzZXR0aW5ncy5nb29nbGUuY29tL2Fub255bW91cw%3D%3D","HTTP Redirect"
"https://optout.networkadvertising.org/","","301","Moved Permanently","Non-Indexable","Redirected","1","0.019","https://thenai.org/how-to-opt-out/","HTTP Redirect"
"https://vacationdeals.to/blog/vacation-village-resorts-49-deals","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","1","0.072","https://vacationdeals.to/vacation-village-resorts-49-deals","HTTP Redirect"
"https://vacationdeals.to/blog/direct-brand-vs-broker-deals","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","1","0.084","https://vacationdeals.to/direct-brand-vs-broker-deals","HTTP Redirect"
"https://vacationdeals.to/blog/how-vacation-deal-brokers-work","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","4","0.118","https://vacationdeals.to/how-vacation-deal-brokers-work","HTTP Redirect"
"https://vacationdeals.to/blog/best-timeshare-presentation-deals","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","2","0.255","https://vacationdeals.to/best-timeshare-presentation-deals","HTTP Redirect"
"https://vacationdeals.to/blog/how-to-survive-timeshare-presentation","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","9","0.218","https://vacationdeals.to/how-to-survive-timeshare-presentation","HTTP Redirect"
"https://vacationdeals.to/blog/vacation-deal-red-flags","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","4","0.284","https://vacationdeals.to/vacation-deal-red-flags","HTTP Redirect"
"https://vacationdeals.to/blog/holiday-inn-club-vacations-deals","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","2","0.204","https://vacationdeals.to/holiday-inn-club-vacations-deals","HTTP Redirect"
"https://vacationdeals.to/blog/5-things-they-dont-tell-you-timeshare-deals","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","1","0.241","https://vacationdeals.to/5-things-they-dont-tell-you-timeshare-deals","HTTP Redirect"
"https://vacationdeals.to/blog/westgate-resorts-vacation-deals-complete-guide","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","16","0.208","https://vacationdeals.to/westgate-resorts-vacation-deals-complete-guide","HTTP Redirect"
"https://vacationdeals.to/blog/best-vacation-deals-girls-weekend-getaways","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","6","0.128","https://vacationdeals.to/best-vacation-deals-girls-weekend-getaways","HTTP Redirect"
"https://vacationdeals.to/blog/best-vacation-deals-guys-trips","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","5","0.236","https://vacationdeals.to/best-vacation-deals-guys-trips","HTTP Redirect"
"https://vacationdeals.to/blog/bookvip-review","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","19","0.083","https://vacationdeals.to/bookvip-review","HTTP Redirect"
"https://vacationdeals.to/blog/monster-reservations-group-review","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","1","0.120","https://vacationdeals.to/monster-reservations-group-review","HTTP Redirect"
"https://vacationdeals.to/blog/staypromo-review","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","5","0.066","https://vacationdeals.to/staypromo-review","HTTP Redirect"
"https://vacationdeals.to/blog/getawaydealz-review","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","12","0.242","https://vacationdeals.to/getawaydealz-review","HTTP Redirect"
"https://vacationdeals.to/blog/best-vacation-deal-brands-ranked","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","7","0.112","https://vacationdeals.to/best-vacation-deal-brands-ranked","HTTP Redirect"
"https://vacationdeals.to/blog/hilton-grand-vacations-deals-worth-it","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","9","0.071","https://vacationdeals.to/hilton-grand-vacations-deals-worth-it","HTTP Redirect"
"https://vacationdeals.to/blog/marriott-vacation-club-deals","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","7","0.065","https://vacationdeals.to/marriott-vacation-club-deals","HTTP Redirect"
"https://vacationdeals.to/blog/club-wyndham-vacation-deals","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","8","0.071","https://vacationdeals.to/club-wyndham-vacation-deals","HTTP Redirect"
"https://vacationdeals.to/blog/bluegreen-vacations-deals","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","10","0.236","https://vacationdeals.to/bluegreen-vacations-deals","HTTP Redirect"
"https://vacationdeals.to/blog/how-to-get-most-out-timeshare-presentation","text/html; charset=utf-8","308","Permanent Redirect","Non-Indexable","Redirected","14","0.237","https://vacationdeals.to/how-to-get-most-out-timeshare-presentation","HTTP Redirect"
