"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://vacationdeals.to/cancun","text/html; charset=utf-8","200","OK","Indexable","","Cancun Vacation Deals from $298 (9 Deals) | VacationDeals.to","60","551","9 vacation deals in Cancun, Quintana Roo from $298. Compare resort deals from top brands. Book premium resort stays.","116","747","","0","Vacation Deals in Cancun, Quintana Roo","38","About Cancun Vacation Deals","27","Frequently Asked Questions","26","index, follow","","","https://vacationdeals.to/cancun","","","","","","214436","47008","47008","18.008","","1539","210","7.329","85.167","Easy","4.723","1","0","","2408","1599","0","100.000","121","88","0","0","0","0","","","","","563e8cc412b2c707aec8a7bbe6286aa2","0.117","","","","","en","1.1","","","","","","https://vacationdeals.to/cancun","2026-04-22 19:01:58"
"https://vacationdeals.to/deals/westgate-multiple-destinations-3-night-59","text/html; charset=utf-8","200","OK","Indexable","","Cyber Week Deal! $59 Choose Yo — 4D/3N from $59 | VacationDeals.to","66","627","Book a 3-night vacation deal at Cyber Week Deal! $59 Choose Your Destination + $50 Gift Card in  for just $59. Save 88% off the $510 retail price. Compare resort deals at VacationDeals.to.","188","1157","","0","Cyber Week Deal! $59 Choose Your Destination + $50 Gift Card","60","What's Included","15","Frequently Asked Questions About This Deal","42","index, follow","","","https://vacationdeals.to/deals/westgate-multiple-destinations-3-night-59","","","","","","144142","33562","33562","12.857","","1261","158","7.981","87.231","Easy","5.861","1","1","","3188","1590","0","99.440","73","42","0","1","1","0","","","","","bbf261e57e23d44c7e829693d2f38e9f","0.091","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/westgate-multiple-destinations-3-night-59","2026-04-22 19:01:59"
"https://vacationdeals.to/_next/static/chunks/bbcba086-a51d5b87339d8621.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.062","Wed, 22 Apr 2026 23:00:19 GMT","","","","","1.1","","","","","","https://vacationdeals.to/_next/static/chunks/bbcba086-a51d5b87339d8621.js","2026-04-22 19:01:59"
"https://vacationdeals.to/destinations","text/html; charset=utf-8","200","OK","Indexable","","Vacation Deals by Destination — 84+ Cities | VacationDeals.to","61","543","Vacation deals in 84+ destinations. 374 resort deals across Orlando, Las Vegas, Cancun, Gatlinburg, and more.","109","683","","0","Vacation Destinations","21","","0","","0","index, follow","","","","","","","","","365310","81640","81640","31.275","","902","122","7.393","97.473","Very Easy","1.583","1","0","","4084","1599","0","100.000","152","120","0","0","0","0","","","","","baf6b604e83ba1e08362f118b6e5aec8","0.131","","","","","en","1.1","","","","","","https://vacationdeals.to/destinations","2026-04-22 19:01:58"
"https://vacationdeals.to/deals/vacationvip-daytona-beach-3-night-59","text/html; charset=utf-8","200","OK","Indexable","","Daytona Beach Daytona Beach — 4D/3N from $59 | VacationDeals.to","63","606","Book a 3-night vacation deal at Daytona Beach in Daytona Beach, FL for just $59. Save 90% off the $581 retail price. Compare resort deals at VacationDeals.to.","158","977","","0","Daytona Beach — 4D/3N from $59","30","About This Package","18","What's Included","15","index, follow","","","https://vacationdeals.to/deals/vacationvip-daytona-beach-3-night-59","","","","","","154959","37016","37016","14.180","","1253","156","8.032","87.413","Easy","5.344","1","1","","3211","1590","0","99.440","76","46","0","1","1","0","","","","","612bf7bffcc6636fbbc314a521b8268a","0.141","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/vacationvip-daytona-beach-3-night-59","2026-04-22 19:01:59"
"https://vacationdeals.to/_next/static/chunks/app/(frontend)/layout-97b5486320442ed5.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.050","Wed, 22 Apr 2026 23:00:19 GMT","","","","","1.1","","","","","","https://vacationdeals.to/_next/static/chunks/app/(frontend)/layout-97b5486320442ed5.js","2026-04-22 19:01:59"
"https://vacationdeals.to/_next/static/chunks/main-app-911028879a95b9c4.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","558","558","558","0.214","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.055","Wed, 22 Apr 2026 23:00:19 GMT","","","","","1.1","","","","","","https://vacationdeals.to/_next/static/chunks/main-app-911028879a95b9c4.js","2026-04-22 19:01:59"
"https://vacationdeals.to/deals/westgate-las-vegas-3-night-59","text/html; charset=utf-8","200","OK","Indexable","","4 Days and 3 Nights at Westgat Las Vegas — 4D/3N from $59 | VacationDeals.to","76","706","Book a 3-night vacation deal at 4 Days and 3 Nights at Westgate Las Vegas Resort & Casino in Las Vegas, NV for just $59. Save 90% off the $589 retail price. Compare resort deals at VacationDeals.to.","198","1231","","0","4 Days and 3 Nights at Westgate Las Vegas Resort & Casino","57","What's Included","15","Frequently Asked Questions About This Las Vegas Deal","52","index, follow","","","https://vacationdeals.to/deals/westgate-las-vegas-3-night-59","","","","","","162474","38013","38013","14.562","","1404","170","8.259","89.810","Easy","5.584","1","1","","3243","1590","0","99.440","76","43","0","1","1","0","","","","","73c067507d744e98c03c31e0953b5478","0.141","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/westgate-las-vegas-3-night-59","2026-04-22 19:01:59"
"https://vacationdeals.to/myrtle-beach","text/html; charset=utf-8","200","OK","Indexable","","Myrtle Beach Vacation Deals from $59 (19 Deals) | VacationDeals.to","66","599","19 vacation deals in Myrtle Beach, SC from $59. Compare resort deals from top brands. Book premium resort stays.","112","713","","0","Vacation Deals in Myrtle Beach, SC","34","About Myrtle Beach Vacation Deals","33","Frequently Asked Questions","26","index, follow","","","https://vacationdeals.to/myrtle-beach","","","","","","281033","60098","60098","23.022","","2123","314","6.761","90.347","Very Easy","4.785","1","0","","2427","1599","0","100.000","136","101","0","0","0","0","","","","","e7fb6cc893a6cb9409cdbb4a90e3c2dc","0.161","","","","","en","1.1","","","","","","https://vacationdeals.to/myrtle-beach","2026-04-22 19:01:59"
"https://vacationdeals.to/deals/westgate-orlando-3-night-79","text/html; charset=utf-8","200","OK","Indexable","","Orlando Resort Vacation Orlando — 4D/3N from $79 | VacationDeals.to","67","623","Book a 3-night vacation deal at Orlando Resort Vacation in Orlando, FL for just $79. Save 77% off the $349 retail price. Compare resort deals at VacationDeals.to.","162","990","","0","Orlando Resort Vacation — 4D/3N from $79","40","What's Included","15","Frequently Asked Questions About This Orlando Deal","50","index, follow","","","https://vacationdeals.to/deals/westgate-orlando-3-night-79","","","","","","163858","38683","38683","14.819","","1327","170","7.806","85.751","Easy","5.365","1","1","","3215","1590","0","99.440","77","42","0","1","1","0","","","","","e5a8430d5cc1257ea6afbc20a017dd74","0.096","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/westgate-orlando-3-night-79","2026-04-22 19:01:59"
"https://vacationdeals.to/vacation-village","text/html; charset=utf-8","200","OK","Indexable","","Vacation Village Resorts Vacation Deals from $100 | VacationDeals.to","68","614","11 Vacation Village Resorts vacation deals from $100. Browse resort deals in Orlando, Weston, Williamsburg, and more.","117","738","","0","Vacation Village Resorts","24","About Vacation Village Resorts","30","Compare Other Vacation Deal Brands","34","index, follow","","","https://vacationdeals.to/vacation-village","","","","","","163990","34653","34653","13.275","","857","130","6.592","100.000","Very Easy","3.433","1","0","","47","47","0","2.940","101","68","0","0","0","0","","","","","e43cfe6cac33b63a819534c93c9881f2","0.114","","","","","en","1.1","","","","","","https://vacationdeals.to/vacation-village","2026-04-22 19:02:00"
"https://vacationdeals.to/staypromo","text/html; charset=utf-8","200","OK","Indexable","","StayPromo Vacation Deals from $99 | VacationDeals.to","52","486","46 StayPromo vacation deals from $99. Browse resort deals in Branson, Cancun, Charleston, Daytona Beach, and more.","114","737","","0","StayPromo","9","About StayPromo","15","Compare Other Vacation Deal Brands","34","index, follow","","","https://vacationdeals.to/staypromo","","","","","","344924","74994","74994","28.729","","1697","343","4.948","100.000","Very Easy","2.905","1","0","","82","82","0","5.130","136","103","0","0","0","0","","","","","345c1bbd788c95eba9a90e35f393c624","0.157","","","","","en","1.1","","","","","","https://vacationdeals.to/staypromo","2026-04-22 19:02:00"
"https://vacationdeals.to/mrg","text/html; charset=utf-8","200","OK","Indexable","","Monster Reservations Group Vacation Deals from $97 | VacationDeals.to","69","640","47 Monster Reservations Group vacation deals from $97. Browse resort deals in Atlanta, Austin, Branson, Cabo San Lucas, and more.","129","822","","0","Monster Reservations Group","26","About Monster Reservations Group","32","Compare Other Vacation Deal Brands","34","index, follow","","","https://vacationdeals.to/mrg","","","","","","626647","121921","121921","46.706","","9245","1347","6.863","76.194","Fairly Easy","8.872","1","0","","83","83","0","5.190","137","104","0","0","0","0","","","","","2f0dc83f15c1f7f479f43f9637e3a47","0.131","","","","","en","1.1","","","","","","https://vacationdeals.to/mrg","2026-04-22 19:02:00"
"https://vacationdeals.to/deals","text/html; charset=utf-8","200","OK","Indexable","","All Vacation Deals — 374 Resort Deals from $49 | VacationDeals.to","65","585","Vacation deals from top resorts starting at $49. Browse 374 resort deals and hotel deals. Filter by destination, brand, price, and duration.","140","843","","0","All Vacation Deals","18","Frequently Asked Questions","26","","0","index, follow","","","https://vacationdeals.to/deals","","","","","","296909","64522","64522","24.717","","2051","327","6.272","95.121","Very Easy","4.351","1","0","","4736","1599","0","100.000","99","51","0","0","0","0","","","","","69cdcf88da8a0f5488f42d80b1593f17","0.119","","","","","en","1.1","","","","","","https://vacationdeals.to/deals","2026-04-22 19:02:01"
"https://vacationdeals.to/_next/static/chunks/9813-84f9753e13ce2b0d.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.381","Wed, 22 Apr 2026 23:00:19 GMT","","","","","1.1","","","","","","https://vacationdeals.to/_next/static/chunks/9813-84f9753e13ce2b0d.js","2026-04-22 19:02:02"
"https://vacationdeals.to/_next/static/chunks/1509-8c14114b7a514f59.js","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.191","Wed, 22 Apr 2026 23:00:19 GMT","","","","","1.1","","","","","","https://vacationdeals.to/_next/static/chunks/1509-8c14114b7a514f59.js","2026-04-22 19:02:02"
"https://vacationdeals.to/deals/westgate-las-vegas-2-night-79","text/html; charset=utf-8","200","OK","Indexable","","Westgate Las Vegas Resort & Ca Las Vegas — 3D/2N from $79 | VacationDeals.to","76","718","Book a 2-night vacation deal at Westgate Las Vegas Resort & Casino Vacation Deal in Las Vegas, NV for just $79. Save 82% off the $439 retail price. Compare resort deals at VacationDeals.to.","189","1176","","0","Westgate Las Vegas Resort & Casino Vacation Deal — 3D/2N from $79","65","What's Included","15","Frequently Asked Questions About This Las Vegas Deal","52","index, follow","","","https://vacationdeals.to/deals/westgate-las-vegas-2-night-79","","","","","","162131","37968","37968","14.545","","1380","168","8.214","88.088","Easy","5.557","1","1","","3241","1590","0","99.440","76","43","0","1","1","0","","","","","880d3f526ef7b84d47c0efe7e67bff82","0.290","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/westgate-las-vegas-2-night-79","2026-04-22 19:02:02"
"https://vacationdeals.to/gatlinburg","text/html; charset=utf-8","200","OK","Indexable","","Gatlinburg Vacation Deals from $59 (17 Deals) | VacationDeals.to","64","575","17 vacation deals in Gatlinburg, TN from $59. Compare resort deals from top brands. Book premium resort stays.","110","699","","0","Vacation Deals in Gatlinburg, TN","32","About Gatlinburg Vacation Deals","31","Frequently Asked Questions","26","index, follow","","","https://vacationdeals.to/gatlinburg","","","","","","261299","55931","55931","21.426","","1818","265","6.860","87.584","Easy","4.526","1","0","","2439","1599","0","100.000","134","99","0","0","0","0","","","","","19d9e63216a8d2a3f16f8d59f4b88df4","0.834","","","","","en","1.1","","","","","","https://vacationdeals.to/gatlinburg","2026-04-22 19:02:01"
"https://vacationdeals.to/deals/govip-various-3-night-149","text/html; charset=utf-8","200","OK","Indexable","","Discount A Day at LEGOLAND® Ti Various — 4D/3N from $49 | VacationDeals.to","74","705","Book a 3-night vacation deal at Discount A Day at LEGOLAND® Tickets 2026 Westgate Town Center Resort Kissimmee at LEGOLAND® in Various for just $49. Save 91% off the $549 retail price. Compare resort deals at VacationDeals.to.","226","1459","","0","Discount A Day at LEGOLAND® Tickets 2026 Westgate Town Center Resort Kissimmee at LEGOLAND® — 4D/3N from $49","108","About This Package","18","What's Included","15","index, follow","","","https://vacationdeals.to/deals/govip-various-3-night-149","","","","","","169838","39201","39201","15.017","","1471","186","7.909","83.669","Easy","5.733","1","1","","3194","1590","0","99.440","76","46","0","1","1","0","","","","","ab0cbd52308a0c61b3186310d46fe894","0.281","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/govip-various-3-night-149","2026-04-22 19:02:02"
"https://vacationdeals.to/departure-depot","text/html; charset=utf-8","200","OK","Indexable","","Departure Depot Vacation Deals from $289 | VacationDeals.to","59","545","25 Departure Depot vacation deals from $289. Browse resort deals in Charleston, Las Vegas, Myrtle Beach, Nassau, and more.","122","777","","0","Departure Depot","15","About Departure Depot","21","Compare Other Vacation Deal Brands","34","index, follow","","","https://vacationdeals.to/departure-depot","","","","","","232390","50274","50274","19.259","","1298","240","5.408","100.000","Very Easy","3.522","1","0","","61","61","0","3.810","115","82","0","0","0","0","","","","","c9e8746101b3d9d768159c1260fcad47","0.344","","","","","en","1.1","","","","","","https://vacationdeals.to/departure-depot","2026-04-22 19:02:02"
"https://vacationdeals.to/privacy","text/html; charset=utf-8","200","OK","Indexable","","Privacy Policy | VacationDeals.to","33","288","Privacy Policy for VacationDeals.to. Learn how we collect, use, and protect your information when you visit our vacation package comparison website.","148","927","","0","Privacy Policy","14","1. Information We Collect","25","2. How We Use Your Information","30","index, follow","","","https://vacationdeals.to/privacy","","","","","","76116","17407","17407","6.668","","1980","343","5.773","58.096","Fairly Hard","18.252","1","0","","3201","1599","0","100.000","29","22","0","3","3","0","","","","","af10163912073dc0d0cd52c2c2bf8750","0.077","","","","","en","1.1","","","","","","https://vacationdeals.to/privacy","2026-04-22 19:02:03"
"https://vacationdeals.to/deals/westgate-events-orlando-2-night-99.00","text/html; charset=utf-8","200","OK","Indexable","","Discount Drawn to Life: Cirque du Soleil & Disney Tickets... | VacationDeals.to","79","681","Discount Drawn to Life: Cirque du Soleil & Disney Tickets 2026 Westgate Town Center Resort Kissimmee at Drawn to Life: Cirque du Soleil & Disney vacation package: 2 nights at Westgate Town Center + 2 tickets to Drawn to Life show in category 3, 200 level + $50 resort dining certificate + access to pools, spa, and resort amenities. $79 per couple (89% off $699 retail). Compare event deals at VacationDeals.to.","411","2548","","0","Discount Drawn to Life: Cirque du Soleil & Disney Tickets 2026 Westgate Town Center Resort Kissimmee at Drawn to Life: Cirque du Soleil & Disney — 3D/2N from $79","161","About This Event Package","24","What's Included","15","index, follow","","","https://vacationdeals.to/deals/westgate-events-orlando-2-night-99.00","","","","","","184767","43392","43392","16.623","","1496","193","7.751","86.035","Easy","5.341","1","1","","3211","1590","0","99.440","77","43","0","1","1","0","","","","","f98c5ee1ee9ea3cec55ec41e7ceadd4e","0.111","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/westgate-events-orlando-2-night-99.00","2026-04-22 19:02:02"
"https://vacationdeals.to/about","text/html; charset=utf-8","200","OK","Indexable","","About — Independent Vacation Deal Comparison | VacationDeals.to","63","596","VacationDeals.to is an independent comparison site for vacation deals from timeshare resorts. Learn how we aggregate resort deals from top brands to help you find the best prices.","179","1120","","0","About VacationDeals.to","22","What Is VacationDeals.to?","25","How It Works","12","index, follow","","","https://vacationdeals.to/about","","","","","","42655","8538","8538","3.271","","419","67","6.254","47.036","Hard","9.678","1","0","","1599","1599","0","100.000","32","22","0","0","0","0","","","","","51332c22531407eaaf5714cbf71718aa","0.082","","","","","en","1.1","","","","","","https://vacationdeals.to/about","2026-04-22 19:02:03"
"https://vacationdeals.to/rate-recap","text/html; charset=utf-8","200","OK","Indexable","","VacPack Rate Recap | VacationDeals.to","37","348","Track vacation deal prices in realtime. Compare daily price trends from Westgate, BookVIP, Hilton Grand Vacations, Wyndham, Marriott, and more across top destinations.","167","1050","","0","VacPack Rate Recap","18","Price Trends","12","Rate Recap by Brand","19","index, follow","","","https://vacationdeals.to/rate-recap","","","","","","2535784","308088","308088","118.023","","807","108","7.472","100.000","Very Easy","0.244","1","0","","1878","1599","0","100.000","102","73","0","0","0","0","","","","","72f88e46d75b284a8422de748e57a239","0.983","","","","","en","1.1","","","","","","https://vacationdeals.to/rate-recap","2026-04-22 19:02:01"
"https://vacationdeals.to/deals/westgate-orlando-2-night-79","text/html; charset=utf-8","200","OK","Indexable","","3-Day Orlando Resort Getaway F Orlando — 3D/2N from $79 | VacationDeals.to","74","692","Book a 2-night vacation deal at 3-Day Orlando Resort Getaway From $79 in Orlando, FL for just $79. Save 85% off the $539 retail price. Compare resort deals at VacationDeals.to.","176","1091","","0","3-Day Orlando Resort Getaway From $79","37","About This Package","18","What's Included","15","index, follow","","","https://vacationdeals.to/deals/westgate-orlando-2-night-79","","","","","","167343","40106","40106","15.364","","1423","184","7.734","84.422","Easy","5.624","1","1","","3213","1590","0","99.440","77","42","0","1","1","0","","","","","cad68b901f24a90d735e9fc9ccb78263","0.107","","","","","en","1.1","","","","","","https://vacationdeals.to/deals/westgate-orlando-2-night-79","2026-04-22 19:02:03"
