"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Inlinks","Response Time","Redirect URL","Redirect Type"
"https://vacationdeals.to/deals/capital-vacations-myrtle-beach-3-night-199","text/html; charset=utf-8","200","OK","Indexable","","19","0.107","",""
"https://vacationdeals.to/myrtle-beach-spring-break","text/html; charset=utf-8","200","OK","Indexable","","54","0.155","",""
"https://vacationdeals.to/myrtle-beach-under-199","text/html; charset=utf-8","200","OK","Indexable","","56","0.106","",""
"https://vacationdeals.to/myrtle-beach-july-4th","text/html; charset=utf-8","200","OK","Indexable","","55","0.093","",""
"https://vacationdeals.to/_next/static/chunks/app/(frontend)/resort-roulette/page-9b88a3b95a6bf5fc.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.051","",""
"https://vacationdeals.to/myrtle-beach-5-night","text/html; charset=utf-8","200","OK","Indexable","","53","0.088","",""
"https://vacationdeals.to/myrtle-beach-cheap","text/html; charset=utf-8","200","OK","Indexable","","55","0.100","",""
"https://vacationdeals.to/holiday-inn","text/html; charset=utf-8","200","OK","Indexable","","41","0.084","",""
"https://vacationdeals.to/getawaydealz","text/html; charset=utf-8","200","OK","Indexable","","37","0.146","",""
"https://vacationdeals.to/_next/static/chunks/2144-96d15f154ac5ca1a.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.047","",""
"https://vacationdeals.to/_next/static/chunks/app/(frontend)/%5Bslug%5D/page-1a8b3e74fa983822.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.061","",""
"https://vacationdeals.to/bluegreen","text/html; charset=utf-8","200","OK","Indexable","","36","0.080","",""
"https://vacationdeals.to/premier-travel","text/html; charset=utf-8","200","OK","Indexable","","40","0.079","",""
"https://vacationdeals.to/capital-vacations","text/html; charset=utf-8","200","OK","Indexable","","39","0.266","",""
"https://vacationdeals.to/vegas-timeshare","text/html; charset=utf-8","200","OK","Indexable","","38","0.112","",""
"https://vacationdeals.to/discount-vacation","text/html; charset=utf-8","200","OK","Indexable","","32","0.077","",""
"https://vacationdeals.to/legendary","text/html; charset=utf-8","200","OK","Indexable","","32","0.074","",""
"https://vacationdeals.to/_next/static/chunks/app/(frontend)/brands/page-4e7a6de06c262707.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.047","",""
"https://vacationdeals.to/deals/hgv-orlando-3-night-149","text/html; charset=utf-8","200","OK","Indexable","","1","0.089","",""
"https://vacationdeals.to/westin-vc","text/html; charset=utf-8","200","OK","Indexable","","2","0.086","",""
"https://vacationdeals.to/timeshare-presentation-deals","text/html; charset=utf-8","200","OK","Indexable","","2","0.080","",""
"https://vacationdeals.to/divi","text/html; charset=utf-8","200","OK","Indexable","","6","0.112","",""
"https://vacationdeals.to/vacationvip","text/html; charset=utf-8","200","OK","Indexable","","7","0.251","",""
"https://vacationdeals.to/sheraton-vc","text/html; charset=utf-8","200","OK","Indexable","","2","0.096","",""
"https://vacationdeals.to/massanutten","text/html; charset=utf-8","200","OK","Indexable","","9","0.266","",""
"https://vacationdeals.to/margaritaville","text/html; charset=utf-8","200","OK","Indexable","","2","0.096","",""
"https://vacationdeals.to/el-cid","text/html; charset=utf-8","200","OK","Indexable","","4","0.255","",""
"https://vacationdeals.to/tafer","text/html; charset=utf-8","200","OK","Indexable","","2","0.080","",""
"https://vacationdeals.to/govip","text/html; charset=utf-8","200","OK","Indexable","","5","0.094","",""
"https://vacationdeals.to/exploria","text/html; charset=utf-8","200","OK","Indexable","","4","0.097","",""
"https://vacationdeals.to/bahia-principe","text/html; charset=utf-8","200","OK","Indexable","","2","0.097","",""
"https://vacationdeals.to/deals/hyatt-san-antonio-3-night-517","text/html; charset=utf-8","200","OK","Indexable","","2","0.135","",""
"https://vacationdeals.to/deals/hyatt-san-diego-3-night-100","text/html; charset=utf-8","200","OK","Indexable","","8","0.137","",""
"https://vacationdeals.to/deals/hyatt-branson-3-night-100","text/html; charset=utf-8","200","OK","Indexable","","27","0.153","",""
"https://vacationdeals.to/deals/hyatt-lake-tahoe-3-night-100","text/html; charset=utf-8","200","OK","Indexable","","8","0.153","",""
"https://vacationdeals.to/deals/hyatt-key-west-3-night-200","text/html; charset=utf-8","200","OK","Indexable","","2","0.100","",""
"https://vacationdeals.to/deals/hyatt-bonita-springs-3-night-200","text/html; charset=utf-8","200","OK","Indexable","","2","0.240","",""
"https://vacationdeals.to/deals/hyatt-cabo-san-lucas-3-night-100","text/html; charset=utf-8","200","OK","Indexable","","25","0.220","",""
"https://vacationdeals.to/deals/marriott-unknown-5-night-949","text/html; charset=utf-8","200","OK","Indexable","","3","0.178","",""
"https://vacationdeals.to/deals/hyatt-sedona-3-night-800","text/html; charset=utf-8","200","OK","Indexable","","2","0.215","",""
"https://vacationdeals.to/deals/hyatt-maui-3-night-200","text/html; charset=utf-8","200","OK","Indexable","","6","0.196","",""
"https://vacationdeals.to/deals/marriott-orlando-4-night-399","text/html; charset=utf-8","200","OK","Indexable","","26","0.078","",""
"https://vacationdeals.to/deals/marriott-florida-4-night-399","text/html; charset=utf-8","200","OK","Indexable","","3","0.177","",""
"https://vacationdeals.to/deals/marriott-orlando-3-night-399","text/html; charset=utf-8","200","OK","Indexable","","27","0.163","",""
"https://vacationdeals.to/deals/marriott-waikoloa-beach-4-night-899","text/html; charset=utf-8","200","OK","Indexable","","3","0.157","",""
"https://vacationdeals.to/deals/marriott-waikoloa-4-night-899","text/html; charset=utf-8","200","OK","Indexable","","3","0.141","",""
"https://vacationdeals.to/deals/marriott-oahu-5-night-1299","text/html; charset=utf-8","200","OK","Indexable","","4","0.082","",""
"https://vacationdeals.to/_next/static/chunks/app/(frontend)/deals/%5Bslug%5D/page-0db82395576e6aa6.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.071","",""
"https://vacationdeals.to/deals/marriott-las-vegas-3-night-299","text/html; charset=utf-8","200","OK","Indexable","","23","0.093","",""
"https://vacationdeals.to/cancun-oceanfront","text/html; charset=utf-8","200","OK","Indexable","","44","0.099","",""
"https://vacationdeals.to/deals/westgate-branson-2-night-79","text/html; charset=utf-8","200","OK","Indexable","","47","0.111","",""
"https://vacationdeals.to/deals/marriott-orlando-4-night-369","text/html; charset=utf-8","200","OK","Indexable","","25","0.129","",""
"https://vacationdeals.to/galveston","text/html; charset=utf-8","200","OK","Indexable","","678","0.175","",""
"https://vacationdeals.to/cancun-luxury","text/html; charset=utf-8","200","OK","Indexable","","43","0.190","",""
"https://vacationdeals.to/deals/staypromo-cancun-3-night-399","text/html; charset=utf-8","200","OK","Indexable","","14","0.201","",""
"https://vacationdeals.to/hilton-head","text/html; charset=utf-8","200","OK","Indexable","","693","0.342","",""
"https://vacationdeals.to/cancun-christmas","text/html; charset=utf-8","200","OK","Indexable","","42","0.159","",""
"https://vacationdeals.to/lake-tahoe","text/html; charset=utf-8","200","OK","Indexable","","676","0.210","",""
"https://vacationdeals.to/deals/staypromo-cancun-4-night-649","text/html; charset=utf-8","200","OK","Indexable","","14","0.157","",""
"https://vacationdeals.to/deals/premier-travel-cancun-4-night-799","text/html; charset=utf-8","200","OK","Indexable","","15","0.172","",""
"https://vacationdeals.to/daytona-beach","text/html; charset=utf-8","200","OK","Indexable","","745","0.176","",""
"https://vacationdeals.to/cancun-last-minute","text/html; charset=utf-8","200","OK","Indexable","","48","0.155","",""
"https://vacationdeals.to/cancun-5-night","text/html; charset=utf-8","200","OK","Indexable","","43","0.192","",""
"https://vacationdeals.to/key-west","text/html; charset=utf-8","200","OK","Indexable","","682","0.211","",""
"https://vacationdeals.to/deals/villa-group-cancun-5-night-845","text/html; charset=utf-8","200","OK","Indexable","","20","0.162","",""
"https://vacationdeals.to/cancun-new-years","text/html; charset=utf-8","200","OK","Indexable","","41","0.183","",""
"https://vacationdeals.to/cancun-solo-travelers","text/html; charset=utf-8","200","OK","Indexable","","40","0.199","",""
"https://vacationdeals.to/san-diego","text/html; charset=utf-8","200","OK","Indexable","","674","0.118","",""
"https://vacationdeals.to/deals/mrg-cancun-5-night-199","text/html; charset=utf-8","200","OK","Indexable","","25","0.093","",""
"https://vacationdeals.to/cancun-for-couples","text/html; charset=utf-8","200","OK","Indexable","","49","0.115","",""
"https://vacationdeals.to/sedona","text/html; charset=utf-8","200","OK","Indexable","","687","0.126","",""
"https://vacationdeals.to/cancun-spring-break","text/html; charset=utf-8","200","OK","Indexable","","44","0.120","",""
"https://vacationdeals.to/park-city","text/html; charset=utf-8","200","OK","Indexable","","680","0.164","",""
"https://vacationdeals.to/cancun-under-199","text/html; charset=utf-8","200","OK","Indexable","","46","0.169","",""
"https://vacationdeals.to/cancun-honeymoon","text/html; charset=utf-8","200","OK","Indexable","","43","0.180","",""
"https://vacationdeals.to/deals/staypromo-cancun-4-night-399","text/html; charset=utf-8","200","OK","Indexable","","22","0.132","",""
"https://vacationdeals.to/cancun-summer","text/html; charset=utf-8","200","OK","Indexable","","49","0.157","",""
"https://vacationdeals.to/deals/staypromo-cancun-4-night-499","text/html; charset=utf-8","200","OK","Indexable","","23","0.096","",""
"https://vacationdeals.to/deals/staypromo-cancun-4-night-598","text/html; charset=utf-8","200","OK","Indexable","","14","0.096","",""
"https://vacationdeals.to/deals/staypromo-cancun-4-night-698","text/html; charset=utf-8","200","OK","Indexable","","14","0.094","",""
"https://vacationdeals.to/cancun-fall","text/html; charset=utf-8","200","OK","Indexable","","49","0.112","",""
"https://vacationdeals.to/cocoa-beach","text/html; charset=utf-8","200","OK","Indexable","","757","0.112","",""
"https://vacationdeals.to/new-york-city","text/html; charset=utf-8","200","OK","Indexable","","668","0.123","",""
"https://vacationdeals.to/san-antonio","text/html; charset=utf-8","200","OK","Indexable","","670","0.120","",""
"https://vacationdeals.to/puerto-vallarta","text/html; charset=utf-8","200","OK","Indexable","","734","0.136","",""
"https://vacationdeals.to/cabo","text/html; charset=utf-8","200","OK","Indexable","","692","0.149","",""
"https://vacationdeals.to/cancun-winter","text/html; charset=utf-8","200","OK","Indexable","","48","0.160","",""
"https://vacationdeals.to/miami","text/html; charset=utf-8","200","OK","Indexable","","671","0.112","",""
"https://vacationdeals.to/cancun-adults-only","text/html; charset=utf-8","200","OK","Indexable","","42","0.145","",""
"https://vacationdeals.to/cancun-destination-wedding","text/html; charset=utf-8","200","OK","Indexable","","41","0.116","",""
"https://vacationdeals.to/cancun-for-groups","text/html; charset=utf-8","200","OK","Indexable","","49","0.116","",""
"https://vacationdeals.to/williamsburg","text/html; charset=utf-8","200","OK","Indexable","","776","0.135","",""
"https://vacationdeals.to/punta-cana","text/html; charset=utf-8","200","OK","Indexable","","727","0.081","",""
"https://vacationdeals.to/cancun-all-inclusive","text/html; charset=utf-8","200","OK","Indexable","","41","0.083","",""
"https://vacationdeals.to/nashville","text/html; charset=utf-8","200","OK","Indexable","","667","0.077","",""
"https://vacationdeals.to/cancun-3-night","text/html; charset=utf-8","200","OK","Indexable","","49","0.077","",""
"https://vacationdeals.to/nassau","text/html; charset=utf-8","200","OK","Indexable","","13","0.092","",""
"https://vacationdeals.to/huatulco","text/html; charset=utf-8","200","OK","Indexable","","3","0.080","",""
"https://vacationdeals.to/portland","text/html; charset=utf-8","200","OK","Indexable","","3","0.088","",""
"https://vacationdeals.to/bonita-springs","text/html; charset=utf-8","200","OK","Indexable","","3","0.083","",""
"https://vacationdeals.to/collingwood","text/html; charset=utf-8","200","OK","Indexable","","5","0.100","",""
"https://vacationdeals.to/scottsdale","text/html; charset=utf-8","200","OK","Indexable","","5","0.089","",""
"https://vacationdeals.to/hollister","text/html; charset=utf-8","200","OK","Indexable","","3","0.091","",""
"https://vacationdeals.to/fort-lauderdale","text/html; charset=utf-8","200","OK","Indexable","","3","0.090","",""
"https://vacationdeals.to/north-myrtle-beach","text/html; charset=utf-8","200","OK","Indexable","","3","0.086","",""
"https://vacationdeals.to/waikoloa-beach","text/html; charset=utf-8","200","OK","Indexable","","3","0.095","",""
"https://vacationdeals.to/riviera-maya","text/html; charset=utf-8","200","OK","Indexable","","5","0.077","",""
"https://vacationdeals.to/willemstad","text/html; charset=utf-8","200","OK","Indexable","","3","0.072","",""
"https://vacationdeals.to/pigeon-forge","text/html; charset=utf-8","200","OK","Indexable","","5","0.079","",""
"https://vacationdeals.to/hollywood","text/html; charset=utf-8","200","OK","Indexable","","5","0.089","",""
"https://vacationdeals.to/atlanta","text/html; charset=utf-8","200","OK","Indexable","","7","0.104","",""
"https://vacationdeals.to/new-smyrna-beach","text/html; charset=utf-8","200","OK","Indexable","","7","0.076","",""
"https://vacationdeals.to/pocono-mountains","text/html; charset=utf-8","200","OK","Indexable","","5","0.097","",""
"https://vacationdeals.to/guanacaste","text/html; charset=utf-8","200","OK","Indexable","","3","0.082","",""
"https://vacationdeals.to/st-thomas","text/html; charset=utf-8","200","OK","Indexable","","7","0.143","",""
"https://vacationdeals.to/weston","text/html; charset=utf-8","200","OK","Indexable","","5","0.120","",""
"https://vacationdeals.to/oranjestad","text/html; charset=utf-8","200","OK","Indexable","","5","0.108","",""
"https://vacationdeals.to/maui","text/html; charset=utf-8","200","OK","Indexable","","11","0.148","",""
"https://vacationdeals.to/mazatlan","text/html; charset=utf-8","200","OK","Indexable","","5","0.132","",""
"https://vacationdeals.to/puerto-plata","text/html; charset=utf-8","200","OK","Indexable","","5","0.107","",""
"https://vacationdeals.to/garden-city","text/html; charset=utf-8","200","OK","Indexable","","3","0.134","",""
"https://vacationdeals.to/orange-beach","text/html; charset=utf-8","200","OK","Indexable","","3","0.149","",""
"https://vacationdeals.to/charleston","text/html; charset=utf-8","200","OK","Indexable","","9","0.148","",""
"https://vacationdeals.to/destin","text/html; charset=utf-8","200","OK","Indexable","","3","0.119","",""
"https://vacationdeals.to/philipsburg","text/html; charset=utf-8","200","OK","Indexable","","3","0.215","",""
"https://vacationdeals.to/waikoloa","text/html; charset=utf-8","200","OK","Indexable","","3","0.195","",""
"https://vacationdeals.to/christiansted","text/html; charset=utf-8","200","OK","Indexable","","3","0.179","",""
"https://vacationdeals.to/south-florida","text/html; charset=utf-8","200","OK","Indexable","","3","0.165","",""
"https://vacationdeals.to/san-miguel-de-allende","text/html; charset=utf-8","200","OK","Indexable","","3","0.209","",""
"https://vacationdeals.to/rangeley","text/html; charset=utf-8","200","OK","Indexable","","3","0.124","",""
"https://vacationdeals.to/costa-rica","text/html; charset=utf-8","200","OK","Indexable","","3","0.110","",""
"https://vacationdeals.to/cape-canaveral","text/html; charset=utf-8","200","OK","Indexable","","3","0.096","",""
"https://vacationdeals.to/_next/static/chunks/app/(frontend)/destinations/page-54fc015aa8e869a7.js","application/javascript; charset=UTF-8","200","OK","Indexable","","0","0.048","",""
"https://vacationdeals.to/wisconsin-dells","text/html; charset=utf-8","200","OK","Indexable","","3","0.075","",""
"https://vacationdeals.to/loreto","text/html; charset=utf-8","200","OK","Indexable","","7","0.143","",""
"https://vacationdeals.to/panama-city","text/html; charset=utf-8","200","OK","Indexable","","3","0.143","",""
"https://vacationdeals.to/cozumel","text/html; charset=utf-8","200","OK","Indexable","","9","0.163","",""
"https://vacationdeals.to/austin","text/html; charset=utf-8","200","OK","Indexable","","5","0.157","",""
